Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	File Size	SHA256
PCSD00071	ASIA	Killzone Mercenary Botzone Soldier Training	http://zeus.dl.playstation.net/cdn/HP9000/PCSD00071_00/LcoXJZeRAOsvdIGoJEbyOiYIXmQaLmTGZChUWQadtgjBwNcYIMbwCfQxBnLTpLTtskkFWCFJejdOXkIwYixXazbfoBePqboqyuGWP.pkg	KO5ifR1dQ+d7BFgi6TY3BNkfYIBkoaWpOT7/eV+4JZffZbm7kcnK4KTN2r2jMT64AQBBAhL0	HP9000-PCSD00071_00-P000000000001957	2020-01-28 13:55:21	102400	17f789caa997c186714903b6845ccb6c1346d65b2d79fbe60c45f40ab9f607a0
PCSD00085	ASIA	擴增魔物欄位（1）	http://zeus.dl.playstation.net/cdn/HP9000/PCSD00085_00/mTjUuZnarIaRdEOJxRCVJzoyNhglBOithkJgHxqmrhCiuapfPFZRKckrdjneUKpLPRGDudYNRVLRePYqieTExiuGWgSoUuuYjqcZk.pkg	KO5ifR1dQ+d7BFgi6bYwBdnv7e/n6OvoEuTr5B8BshOf/8zeNt+JOxlTfLMuXUPhhMzU0Rgf3AAAQS8UogAA	HP9000-PCSD00085_00-KONAMADRMBOX0001	2018-08-15 23:41:25	102400	971326941d301753b0bc297abe65c4be0f66322d2b6cdc0ab459acf48f8c9a98
PCSD00085	ASIA	擴增魔物欄位（2）	http://zeus.dl.playstation.net/cdn/HP9000/PCSD00085_00/pLPCrGBozekEwOMEJLTASsNOaBIzquOeeeLjVAnOIELbdZKBnEdwIkgpLcFprMMJyGCqygpafsdphNLOCqpWgxnGGulEXuYATVNBH.pkg	KO5ifR1dQ+d7BFgi6bYwBdnv7e/n6OvoEuTr5B8BcgM+/83UWeIS8fn/m5ufdSYby72ZOhrjgxsAAF6sFewA	HP9000-PCSD00085_00-KONAMADRMBOX0002	2018-08-15 23:41:25	102400	02a49593d43e1f76179e21cf0ae982999ba37307bb8fb3c5cf604090abd4a375
PCSD00085	ASIA	擴增魔物欄位（3）	http://zeus.dl.playstation.net/cdn/HP9000/PCSD00085_00/vmkKFdezgPHZpXsohuBbAdpgKDzYxSLtxcuzKMbZHRFIzdBPUriwbaHbIAbkYhmPqGglhepoAdlRiVTDepXQlKoBEVerSfgfQEuYZ.pkg	KO5ifR1dQ+d7BFgi6bYwBdnv7e/n6OvoEuTr5B8Bch4+/z05UL7+1lXPYMVWLu8pG5qcRmN8cAMAfx4UxQAA	HP9000-PCSD00085_00-KONAMADRMBOX0003	2018-08-15 23:41:25	102400	1a49ac2dfd523166d65b00e8cb8a7f616f9822c3d9a3a4ce378ca56cf819dc26
PCSD00085	ASIA	擴增勇者苦工欄位（１）	http://zeus.dl.playstation.net/cdn/HP9000/PCSD00085_00/qxUCEROgUXeqXDEgpGazPJmPuEAUBGmaKvPNTFjjYvAdACxFGaUDPkdVMYjkKFUYWCXEgQXnxGSmbeizfvqSwJDuJeBpMMYFEqEoy.pkg	KO5ifR1dQ+d7BFgi6bYwBdnv7e/n6OvoEuTr6+kHtMsQn//W701s23nocpuZZBrH60SLhtEYH9wAAEdBFKMA	HP9000-PCSD00085_00-KONAMADRMMINE001	2018-01-10 17:52:28	102400	4761087fbf088a82549c2c4975226adc39780fb13dd1dbf630ae6e0d8140a1c9
PCSD00085	ASIA	擴增勇者苦工欄位（2）	http://zeus.dl.playstation.net/cdn/HP9000/PCSD00085_00/yfqQIujYDROsGqcOHzxkpbuIKxCLMHkvrBEmvUlxqHObbIQhfFTSMciKdSUZcavQxNHOkuvyEtStUbPpjWvWzGRwAGkNZseEYArBw.pkg	KO5ifR1dQ+d7BFgi6bYwBdnv7e/n6OvoEuTr6+kHtMsIn/8yZT0K3+f8V33xhG37izImjtEYH9wAAOTsFGsA	HP9000-PCSD00085_00-KONAMADRMMINE002	2018-08-15 23:41:25	102400	a1985826929d1965024139abdd3ae83a35b8e245667d9c74be0344392bf7c127
PCSD00085	ASIA	擴增勇者苦工欄位（3）	http://zeus.dl.playstation.net/cdn/HP9000/PCSD00085_00/DskBENrrVvqnWIikkZsozyewtPMfMmuPPKSuKMbrMgSUhzbryyIUNWdavQvQkAIaAgiSDeXjTjdBtUDjplqJbKMhEOYJNARZAqDdT.pkg	KO5ifR1dQ+d7BFgi6bYwBdnv7e/n6OvoEuTr6+kHtMsYn/9YgtWknzN2xhbu/jBVv4szbTTGBzcAAH1dEvwA	HP9000-PCSD00085_00-KONAMADRMMINE003	2018-08-15 23:41:25	102400	c6e5d7c8b4d21bf094a71e6e361d53943d2612dd833301fdfd72250d3a87d6ea
PCSD00085	ASIA	鶴嘴鋤（深入玩模式）	http://zeus.dl.playstation.net/cdn/HP9000/PCSD00085_00/PLkUxymKZFLnunwduKfZzpuKRHUxvettAnezbgszHhPjPGHUczgZHvOAIRUizYCwSEHRYibvPWThswxOQrybWefTZsQlnoFCAQTWV.pkg	KO5ifR1dQ+d7BFgi6bYwBdnv7e/n6OvoEuQb4uns7RpijM9/m5Z+9z53S79RK3nTKelnixaMxvjgBgDlnRY1	HP9000-PCSD00085_00-KONAMADRMTICKET3	2018-01-10 17:52:34	102400	25f54efcd71d6375c7536acef604837562d95f3f85317bec9f651fa5b3e6b092
PCSD00087	ASIA	Plant A	http://zeus.dl.playstation.net/cdn/HP9000/PCSD00087_00/qmACNUqsVptoTsGEgdHAAohAnahmLNfSribsYVwrOLsaxCGsACCgrxZkpTbvtrTNqvXqAxeNJGUzKPmvipqkaLEKfFzKjwvHEdyqi.pkg	KO5ifR1dQ+d7BFgi6bYwB9sPssjAIMAH6ATDAB9HfP57KdkelFumzNCdxd8f+eFR0miMD24AAK4hEyoA	HP9000-PCSD00087_00-A000100PLT001PLA	2018-09-11 10:40:35	102400	e14d03b992caf4b8930e2977bdc1b598008a033576f35e91f6a35e8a5c96cef2
PCSD00087	ASIA	Plant B	http://zeus.dl.playstation.net/cdn/HP9000/PCSD00087_00/vlbglFLaxnssNngFymzDmhnYEDyFZTRehZyJNKcEsZinathXrCVYZQwsuwDJJWGcbQtqmaXOZHHOvztMlcApSwOEgXkAmZeYqWzBE.pkg	KO5ifR1dQ+d7BFgi6bYwB9sPssjAIMAH6ASjAB8nfP4Ln8S8dvKTs2e0JlWuczM8EzYa44MbAACachRQ	HP9000-PCSD00087_00-A000100PLT002PLB	2018-09-11 10:40:40	102400	c1292d746b0cb0ac3c89eb408797f17272448b914309575f293e0d6ae8abde04
PCSD00087	ASIA	Plant C	http://zeus.dl.playstation.net/cdn/HP9000/PCSD00087_00/kBVPOuXNXquawiumbAumjlIMNggIYfDTWhhrgNRXkCXeJgCDkGCDznEoRIjNvgUuRWStNOqbqPzFLXTtjNErmHRllfDcPJjmBztRQ.pkg	KO5ifR1dQ+d7BFgi6bYwB9sPssjAIMAH6ATjAB9nfP7b9rU18Vyiut/Dii8vs3jqpUZjfHADADHKFKcA	HP9000-PCSD00087_00-A000100PLT003PLC	2018-09-11 10:40:40	102400	65f849e7e13ea9cace6713f4f2101c6795b6e53fef400be81924ccf7e0a7d236
PCSH00020	ASIA	Ragnarok Odyssey Dokuro Set	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00020_00/fvSnUTUNAyIqwRofwleiUABJLjWrhszsfPGqzHUhrowBeFXUmqxdWgnneMttxMQhgQEqKhMMkfSYlOzuFqPRcbgAfyKKReZbSkeeJ.pkg	KO5ifR1dQ+d7BBiYm5iDVHuArAPb7+LjbGwIs9HEwBCf/y7a3hY8ZPRWQDfWp+HWVom60Rgf3AAAircTGwAA	HP0747-PCSH00020_00-DLC3100000000401	2021-04-18 16:12:26	102400	d7cdea367458a9a6671bce8d7128e36a3137da4d8c05fc7af79e1bffaefbce21
PCSH00034	ASIA	ONE PIECE 海賊無雙 2 追加服裝：魯夫 (武士版)	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00034_00/dqJholBeYWloaNjGnSLDmPcHxQcYPsxObAwnLOVujfndfNYsAIjJbIzNrGjgLRVJrbeCnJxJLgMYYgCKZrtzdolVHvljRLaxQhKDn.pkg	KO5ifR1dQ+d7BIBcAlLtAXKJCch+Z/9gAyQrjfD5r1bZn21+oV71/i35S/1XuBuPxvjgBgBR3xJh	HP0700-PCSH00034_00-COS0000000000012	2018-04-28 03:54:49	3375696	a412809b4e73633db733e18dc1560e70c606770c4291dfb066465eecf4eea3b9
PCSH00034	ASIA	ONE PIECE 海賊無雙 2 追加服裝：索隆 (和服版)	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00034_00/sjFfMKhRArwpOXSslNtHyUvCTSPNXtTyBoTSGkdgkSxJlneNqjEAQnNJMHbKrfJOlNdfJMgpZlSBzUpqDsAHWtwpPoyrTyhXsOiTs.pkg	KO5ifR1dQ+d7BIBcAlLtAXKJCch+Z/9gAyQrjfH5L/5ucZdxofP8F3sdGXl5dh4ajfHBDQBOyRL2	HP0700-PCSH00034_00-COS0000000000013	2018-04-28 03:54:49	3839504	406c6b9752f2207bf9ff90b7e2e404d30f4d35f0be655bd8ef73931b5fce428b
PCSH00034	ASIA	ONE PIECE 海賊無雙 2 追加服裝：娜美 (和服版)	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00034_00/QJGzWqizqqbsnVyMiNkySTDpzBaVsBwSnKoRLSIkDWHEXLMNpjGQJTPcvHctRLBFJyUGLAefDMQxOclCRFcIOFoNJjcffElOZrKzg.pkg	KO5ifR1dQ+d7BIBcAlLtAXKJCch+Z/9gAyQrTfD5r6m3/Ih+1KqLZpz3Zwjw2f8ZjfHBDQCKPhMa	HP0700-PCSH00034_00-COS0000000000014	2018-04-28 03:54:06	2087072	936c11fd31e753f10d136c959f390917e8ca30eb8714c574313901d17235e5bf
PCSH00034	ASIA	ONE PIECE 海賊無雙 2 追加服裝：娜美 (STRONG WORLD版)	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00034_00/mdydJnYHWtyKkkMcvpRusHKlcBNYjAmdPAcxoMsIWCrLvhRtJItOFgGszdQgDtkHtmMDBPjDjEFLjqjmVrXStpvhVocJKElNvFktS.pkg	KO5ifR1dQ+d7BIBcAlLtAXKJCch+Z/9gAyQrTfH5z8Jhkl34PMNpchx8LlyrH0eNxvjgBgBSGhEs	HP0700-PCSH00034_00-COS0000000000015	2018-04-28 03:53:43	1972144	d8d0dab8433943a28bdb737b62918e0ebc7203924ab7dbb64fc787ba38a908f7
PCSH00034	ASIA	ONE PIECE 海賊無雙 2 追加服裝：騙人布 (和服版)	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00034_00/PldADAdpJfBTVAOqdwjeFFEIBzwirDFqnQvJqomsBONHqqLSHfnjaBTwoqTBSgCRmHnAmVNxfYAujWYvPcSjJZRdBwnkjRFsqsyrI.pkg	KO5ifR1dQ+d7BIBcAlLtAXKJCch+Z/9gAyQrzfD5b8eGKWGteqwWCQfuJ7Z8PpE1GuODGwAAErEUCgAA	HP0700-PCSH00034_00-COS0000000000016	2018-04-28 03:54:28	2218240	bd97ad3d112a387cc760157f4eb57dcb5ebef5f823aa1768cf80d2b1d981f6bd
PCSH00034	ASIA	ONE PIECE 海賊無雙 2 追加服裝：香吉士 (和服版)	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00034_00/qiMRUjSYUXMtBKSqYLwpDSiLWZHVdhcKEXyeTWToEiSxDrsmaysFsjKhMFDwizefHAefmIpEiSkisQevyHzyjXwEYzYrUNeROKODP.pkg	KO5ifR1dQ+d7BIBcAlLtAXKJCch+Z/9gAyQrzfH5j/dKwMGIrPkM/xP2tedW9W8fjfHBDQDTGhPk	HP0700-PCSH00034_00-COS0000000000017	2018-04-28 03:54:37	1949648	c1bba95bb140339f6744ab468bf1cdfdc9861abf3e926acc62f2e3507d4bdee2
PCSH00034	ASIA	ONE PIECE 海賊無雙 2 追加服裝：喬巴 (和服版)	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00034_00/kTyYlKVaNrTIaKcypWyAwLMLoiNXcjaXgaTOcacoJBAKQNbmZMxiqjNmddianVrMyNxAJZbxibfYvxOaIkcmgRzhnJzJTGWKJhnMG.pkg	KO5ifR1dQ+d7BIBcAlLtAXKJCch+Z/9gAyQrLfD574PvlPh9h9cVdahbHVcznPNvNMYHNwAAXTkUMwAA	HP0700-PCSH00034_00-COS0000000000018	2018-04-28 03:52:30	2638704	9d946d0b7502e9e6f34103be58a112f7c7614613f6b8b98e7bc32daaf81e9e53
PCSH00034	ASIA	ONE PIECE 海賊無雙 2 追加服裝：羅賓 (和服版)	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00034_00/HHxvHQzbcZigJlLRAHycPLIjQkiPeLAOOnpTbyuTnzngoEUPyGOaGwNyKCDdmlVwmWXjCMlZofhAXAYCWXcuoYZZweZkRoUSOCQli.pkg	KO5ifR1dQ+d7BIBcAlLtAXKJCch+Z/9gAyQrLfH578yPszMe/16h4bfQqT/g9Vev0Rgf3AAAFBsV0wAA	HP0700-PCSH00034_00-COS0000000000019	2018-04-28 03:54:16	1925760	a153471a999de499933dd47435f8c46d728d810720cc8b5b55d785bafc56395f
PCSH00034	ASIA	ONE PIECE 海賊無雙 2 追加服裝：艾斯 (STRONG WORLD版)	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00034_00/mnmTIALULZeAeQfLtUmNAGMsAoYLCvgjaErwYCTabnuTyuHThPhgJPowxQzpYqLmxDjItWnxaVazPshdfDwGJGGpbkKexzagOurob.pkg	KO5ifR1dQ+d7BIBcAlLtAXKJCch+Z/9ghI0GRgb4/BccPFNg7UXOmJnCs+Z/MOC/PBrjgxsAAA6YEtMA	HP0700-PCSH00034_00-COS0000000000020	2018-04-28 03:52:08	2092624	63300ed69fb01f3ff9046056272398b892b4cc13e6c201b87f6d966c94dd6124
PCSH00034	ASIA	ONE PIECE 海賊無雙 2 追加劇本：並肩作戰！龐克哈薩特	http://zeus.dl.playstation.net/cdn/HP0700/PCSH00034_00/nyDwKtwVPbAYuoBSqZLqvrkYwGcpbODeMuofUwFiAxOiBqTKalwALGdXJDzvHmNNKcAljMDzmeSiyiIXVdvEfEwXZllGSitDkCZyU.pkg	KO5ifR1dQ+d7BIBcAlLtAXKJCcj+YGdXA2SAz3+vW5babFh8ZXfVsQe2XdX6BaMxPrgBAH54FOEA	HP0700-PCSH00034_00-SCE0000000000000	2018-04-28 03:51:56	220320	a7dc8a8a3c5d2c1852d52e40f7ac269bb51ab9dc6adbc97291b59eed251b40a2
PCSH00044	ASIA	Ragnarok Odyssey Collection	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/cvKMFCPSABWSzhSMzpndxtNrUByBkJvJHaQBFIHnEZzRRiExbtEkoiWRgykWYhmUKwaOkRNCnLxUsmmLvesmUhehyaRuvTTRryLni.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9nAEMlOfP67nqfYLFsyLT1yZ1Hnw6bP3qMxPrgBAL9CE9kA	HP0747-PCSH00044_00-DLC0100000000001	2021-04-18 16:12:26	200160	042090dcd97f278a5dbfc0b1a32e717e6759ec2e2d75d04ed644af078f492e4b
PCSH00044	ASIA	Ragnarok Odyssey ACE Ephemeral Swimsuit	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/lRMbxIgjVpdNUTXDqTkIaBteVryoxlcJuvNIEmZileYsJHODYFKJSsJnvOssPJmZcCRrgJFjuzYgKBYOjkRHxUdBxwnLxaPgKAGDm.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9kU7ChDoDNNLY3w+U9eKiNt5y2H/M5Gk9O75syLGo3xwQ0AFyUTcgAA	HP0747-PCSH00044_00-DLC5030001007592	2021-04-18 16:12:26	102400	55de4db5d33876adae7a31ca1135a95e6c31eff4e48f6c0eb63c738c38c97d0b
PCSH00044	ASIA	Ragnarok Odyssey ACE Mokkurkalfe Doll	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/NGsroKHXrEGNIviLFHwhgbVKsUjNTKQUDKClQpIjRiHxxYfwCxJbnwTMHpdZNspxsUCKYXoTXshDKSsRxSPimnVodHsLaKnfvKkzF.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9kU7ChDAwNHIAOf/3Kft3efsNykuP5HoQbzqrSS0Rgf3AAAvwkT0AAA	HP0747-PCSH00044_00-DLC503000100A030	2021-04-18 16:12:26	102400	4d59d447130f58f1ec7478dfd5634eee09ea90b52d712240c7c0e3df83143f04
PCSH00044	ASIA	Ragnarok Odyssey ACE Norn's Ribbon	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/ZHmgudrAFjEcmDJKFBqlzXMFFKDXqPnOGIToKOAueamkLcpHElFUpiRHKhtmZYJyDnjgfYrDHdybbUywDgZsxMtfafLwfsyBiPrhK.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9kU7ChDAwNHA2NDfP57OKk34Vj6He5rj3lYYvl0pEZjfHADAAFqEr4A	HP0747-PCSH00044_00-DLC503000100A031	2021-04-18 16:12:26	102400	8429e8f631325e8c55e817eec55daa4434531a7c10c47d3ba1c003553205881e
PCSH00044	ASIA	Ragnarok Odyssey ACE Big Bell	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/oeFuuwIlikBXfdiukCmpnwFeSJBwHjgybFjYhuxYdgkKkaaYnNlmynEHvFFJGEDupFdLTVYaHxzjwlTsGJVMVzyibShGBHdGqxScm.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9kU7ChDAwNHA2MjfP5LLTfbs3RHlPitpVbNM322nhmN8cENAB6cFA8A	HP0747-PCSH00044_00-DLC503000100A032	2021-04-18 16:12:26	102400	83cca4170e36b448cf0c378b683afbbaaa4b21550012ae8fde46f01a695ba780
PCSH00044	ASIA	Ragnarok Odyssey ACE Cool Sunglasses	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/expLgymrcBNuJhnEBuOZKtrUomcMLYaMhgcVwImsNfLaNMnNmPGXFxkOYHLOZmtSfaGtlHuCMpbcQReGXHmnqBhZtFptMNOxmurNx.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9kU7ChDAwNHAxM3fP7713hg3i6TKX8bXRxahbs7nUdjfHADAHAHFDYA	HP0747-PCSH00044_00-DLC503000100A04F	2021-04-18 16:12:26	102400	46e7d5842ab35b8b03605ae1b755183c96b8eb93404fb2588478c8995e3d9cc3
PCSH00044	ASIA	Ragnarok Odyssey ACE Special Quest 1	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/vhTPTtEQOfICzpMlYtcnkiHytZydkffZIvdwfTyHwQCalolcEgynoDkMHKHbfvYPBXlefhbsfVjQQIfrnsqRuXURckGfXjzhVVqwF.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9nUEGIdmMTnv89CPz1r91077xx3tezty5DZozE+uAEAnd4VkQAA	HP0747-PCSH00044_00-DLC5100000100000	2021-04-18 16:12:26	102400	3e73f83c9e3b8c4d0d98571912af51145005f698a3ec3e5a7044551e2d4ec911
PCSH00044	ASIA	Ragnarok Odyssey ACE Special Quest 2	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/oEHPMwYYBmNyHdrjEUNYPxffeINIQosImwMTXTZLUqeHjjigKaktiPUHvpeRBEljTSXEIffUHEVwNAuJrPRLocsXtUvOKDzbjSduO.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9nUEGIdmMDnPxHpfJ/3oivXvLR0bZPOLJg4GuODGwAAaU0SbwAA	HP0747-PCSH00044_00-DLC5100000100001	2021-04-18 16:12:26	102400	f4779d78e0eae37cbf4ba2cd7570a051550b4cf83db5e19a278d3a745b840831
PCSH00044	ASIA	Ragnarok Odyssey ACE GRANDIA Set	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/ptfecSDkSdqMuteuqTugDDMDRrTboIGTAjaJpMavhwEhVETsOdAQIebtVvrohkecjhUDJIxxgWpbxByUWFzyRZIOtQOnTDQSxpLYd.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9nUEGydEdhOfP5TaSnKW7Np+TTukjUGgX9td4zG+OAGAChHE3wA	HP0747-PCSH00044_00-DLC5100000200001	2021-04-27 03:18:16	102400	d39db4cb409064dd2b7723e831f1c50069712b80768e1515f99bee4008b0ff34
PCSH00044	ASIA	Ragnarok Odyssey ACE Souldier Skeleton Set	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/IUXDHmudLzaQCxdcpaBMvMvLAfvwkUBTUYsuKKzejatxHgUqGSGsiQXaHphwkmDVtfeScqrMnkfezQZOvYMKGbOvObmGMCyUoAuJG.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9nUEGydEZjA579pn2bpX6xnP/H4bfsJfh/lhNEYH9wAAFHBFCkA	HP0747-PCSH00044_00-DLC5100000200002	2021-04-18 16:12:26	102400	b6343c6177e0a36838c5b668890cbe414cbd3b5244ed8f6dde02ef6b5eaa5bb4
PCSH00044	ASIA	Ragnarok Odyssey ACE GRAVITY RUSH Set	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/lCoPukJZBlLjWjcVQMjjOkpkAGnwjxmUInApPiaQcEDfxFBjKYoMTZXDNffVFRMNOXMGmJTfcpvJzSHtYbpDnlcGpCSfLBdoXXqyy.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9nUEGydEdhl+Px314kzQNx+k8w6U0X5RM3KS6MxPrgBAJMVEVIA	HP0747-PCSH00044_00-DLC5100000200004	2021-04-27 03:18:16	102400	e5d5d1701b1f23c2246e4b891c0855dd212c058eea8907eafee246907a77d2f5
PCSH00044	ASIA	Ragnarok Odyssey ACE Dokuro BGM Set	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/qELSzZcOWyDLeBJTuHHUFCTyvwMJAojDCgqmfHhCUNTDKfHXlajlUqvZsNJbxwXsOQRXVCIITBGVJiGYiEEcRjWnuEQYbWoDBwNuJ.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9nU0ADuMkN8/lNZlt8pzNqR7+s4NWGhR4j0aIwPbgAAuYMRaAAA	HP0747-PCSH00044_00-DLC5100000300001	2021-04-18 16:12:26	102400	7ff449fd9b3874615d4a8082ef174285a10952d1a22949760701b9d28cfeac84
PCSH00044	ASIA	Ragnarok Odyssey ACE Ragnarok Online BGM Arrange Collection	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/YJMzozhmJGnBpnxUBRPiGIpeOaGGlwPaMNnFZzSbDKKeywuPmjgrcpsENtJoiFRIKVoKoUWqXkIVxFYbhOugBbucDDFpYQiOWHIAD.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9nU0ADuMnN8/svcHqr4M/31xhUi/fvzjndwjcb44AYARiEUJQAA	HP0747-PCSH00044_00-DLC5100000300007	2021-04-18 16:12:26	102400	8a38a81513c77f41e2ae604b20ec4eecad23aaf3d953b6b4e4635256d7d0b5f8
PCSH00044	ASIA	Ragnarok Odyssey ACE Soul Sacrifice Set	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/wIEXZuaKAYBkzBluSjFYcqBVEqPjNIRvEjmBixuByfEfzoaktPnuNGddTCJlDRqIYMEpQDqGWBKTgNHXQPJlvAYxTyEqpSBpJPASa.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9ncEGydEbrzMYDomfvZFwXTZ3JJ5ix0fKR6eDTGBzcAAHSvEw0A	HP0747-PCSH00044_00-DLC7100000200009	2021-04-27 03:18:16	102400	fbd0fef8660c17e2a5e0c97d4e6be7cea4836cf1111b9f49ced39852601f19c8
PCSH00044	ASIA	Ragnarok Odyssey ACE Track Suit	http://zeus.dl.playstation.net/cdn/HP0747/PCSH00044_00/pIcatBOVOnFmRwKCNtqlqulTAbaLCqcWwwTwUSbbSzDmFQRYCDEXsuSXAXTivSabOlFdeNfHacNzipsbFScgjkgouzkIgmeGXzuWc.pkg	KO5ifR1dQ+d7BBiYm5iDVHuAHGECst/Fx9nc0ADuMjN8/kvffZLpr85rry1nPlb9kvtsOxrjgxsAABqGFUEA	HP0747-PCSH00044_00-DLC7100000300006	2021-04-18 16:12:26	102400	ba9f18dd913cdab440e52b3eda6415645c2b045392907e2b7d8273c7047fae28
PCSH00057	ASIA	Nitro+衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/KpnoAZkNATScGYfyiNQkqNVzWihdFBtJTHueXVGEqVYinAcYqtEMvLqFRgwOZIMDRRRudJUVMzwLznHpgUNLCudImTLGPtnEJfllq.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMUHaLYZPv9pSv8ydygSndsvasmTrL3x62iMD24AAAnvErYA	HP0048-PCSH00057_00-AKIBASNEXTDLC006	2017-11-11 03:14:13	102400	bcdf6c0c1734cafa0f8b15dd8fc5e03e5cefd5bd1d2e19881641c8554d8a1631
PCSH00057	ASIA	M's衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/hPelLIedatCcmKvSJFYIKBMSdNfGWKaTyIfXLPQQYEfUHFFtTEsKjgfcrAGQUIGxjWMknAPeQZVyudKkUwBLabeMAQECuTOrTRVGC.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMUHaLY5Pv9x3znS/16tizXxAEO+91HPeaMxPrgBAHN0FCYA	HP0048-PCSH00057_00-AKIBASNEXTDLC007	2017-11-11 03:14:14	102400	b409c25f7e93bee29c8c13ac4a64ca98cc3ee5c4559d9f75852012d0b6be4ce5
PCSH00057	ASIA	Gamers衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/dVptnjsCpauBJHNuYYZDWkmTvIxAkoJrRWzzKsWlzCIUYNqLoddkeVtHTyUfymbiOtToIqnWFWWJRCtTzlTgUXbGoXJnbRFVAkrfS.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMXHGeRIPKD4z6s524rarP3NV10LPLXXejTGBzcAABJ9FbkA	HP0048-PCSH00057_00-AKIBASNEXTDLC008	2017-11-11 03:14:14	102400	2d6dc387b77aab14e0e9ff136e27bda8dd84f63d8964962b88b6d2502e69afef
PCSH00057	ASIA	Genshiken衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/KyqERfNHgJcKzneuYmFehQMlwHGARRhIfoUoDFfpFDEyuUkVkMNGsRIkmbvFxlVHrZRnQXmvywRkZdcrAYpNhiEYuazfMXkgZSLiA.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMXHGdX5GKCdPya/N9eycKthuXOErJbaaIwPbgAAMLASLQAA	HP0048-PCSH00057_00-AKIBASNEXTDLC009	2017-11-11 03:14:16	102400	85a059f55abeda41888950b5d84ec73caa9c5d23799aa19b4a7c56aad58f0e23
PCSH00057	ASIA	「仙境傳說 奧德賽 ACE」衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/agDpJRMFnVNvHswZhovdpHzTuguwMiOIfADdHXKmgOqixoNjDbiIQTNFMXVCgnrzgbDgmQgMAxHaTqAOKeudAvcJbPLCtTxfuyaiU.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMXH2cDQAJ//nA8EfrrhvfL0CYvqfSInW/tHY3xwAwAc4hXC	HP0048-PCSH00057_00-AKIBASNEXTDLC010	2017-11-11 03:14:16	102400	fe6f53517dc4955a86102e490d0851c8983bbf0c46b7c1e3ff72c98538d626b7
